,score
785819,-1.0
785821,-1.0
785823,-1.0
785826,-1.0
785827,-1.0
785828,-1.0
785830,-1.0
785859,-1.0
785860,-1.0
785865,-1.0
785873,-1.0
785895,-1.0
785914,-1.0
786005,-3.0
786144,-1.0
786147,-1.0
786251,-1.0
786377,-1.0
786444,-1.0
786508,-1.0
786513,-1.0
786596,-3.0
786617,-1.0
786704,-1.0
786735,-1.0
786789,-1.0
786794,-1.0
786797,-1.0
786841,-1.0
786857,-2.0
786869,-1.0
786914,-2.0
786958,-2.0
786976,-2.0
786988,-2.0
787063,-1.0
787156,-1.0
787160,-1.0
787172,-1.0
787287,-3.0
787337,-1.0
787522,-4.0
787523,-4.0
787645,-2.0
787647,-2.0
787691,-2.0
788026,-2.0
788090,-2.0
788256,-2.0
788504,-2.0
788508,-2.0
788563,-2.0
788592,-1.0
788633,-2.0
788657,-1.0
788674,-3.0
788721,-1.0
788723,-1.0
788795,-1.0
788851,-1.0
788909,-2.0
789137,-2.0
789408,-2.0
789468,-2.0
789502,-3.0
789508,-3.0
789673,-2.0
789737,-2.0
789876,-4.0
789912,-2.0
789958,-2.0
790046,-2.0
790171,-1.0
790290,-2.0
790355,-2.0
790477,-1.0
790521,-1.0
790594,-2.0
790795,-1.0
790931,-2.0
790961,-1.0
791021,-4.0
791034,-2.0
791036,-1.0
791120,-2.0
791145,-2.0
791345,-1.0
791474,-1.0
791528,-1.0
791548,-1.0
791695,-1.0
791760,-1.0
791774,-1.0
791779,-1.0
791852,-6.0
791862,-1.0
791921,-2.0
792122,-6.0
792123,-3.0
792312,-2.0
792318,-1.0
792320,-1.0
792386,-8.0
792550,-2.0
792570,-2.0
792622,-2.0
792909,-1.0
793070,-2.0
793171,-1.0
793239,-2.0
793243,-2.0
793286,-1.0
793287,-1.0
793353,-2.0
793391,-1.0
793575,-4.0
793613,-2.0
793678,-1.0
793710,-4.0
793972,-3.0
794153,-2.0
794249,-2.0
794343,-2.0
794431,-2.0
794525,-2.0
794532,-2.0
794563,-1.0
794589,-4.0
794728,-4.0
794917,-2.0
795549,-4.0
795586,-2.0
795637,-4.0
795806,-2.0
795818,-4.0
795832,-2.0
795909,-2.0
795918,-5.0
795976,-2.0
795990,-1.0
796045,-1.0
796242,-2.0
796375,-1.0
796468,-2.0
796851,-2.0
797109,-1.0
797158,-2.0
797349,-1.0
797353,-2.0
797479,-2.0
797514,-1.0
797539,-2.0
797572,-2.0
797772,-11.0
797841,-2.0
797971,-2.0
797974,-2.0
798123,-2.0
798143,-2.0
798484,-3.0
798626,-1.0
798664,-2.0
798717,-3.0
798766,-1.0
798768,-1.0
798787,-1.0
798789,-1.0
798844,-1.0
799171,-2.0
799174,-4.0
799715,-2.0
799826,-2.0
799933,-1.0
799946,-2.0
800503,-1.0
800695,-1.0
800715,-2.0
800818,-2.0
800878,-1.0
800993,-2.0
801369,-2.0
801593,-4.0
801621,-1.0
801625,-2.0
801686,-2.0
801965,-2.0
801988,-2.0
801989,-1.0
802095,-2.0
802271,-1.0
802348,-2.0
802533,-3.0
802622,-1.0
802754,-2.0
802755,-1.0
802818,-3.0
803201,-2.0
803207,-2.0
803577,-1.0
803596,-3.0
803597,-3.0
803937,-1.0
804093,-2.0
804180,-1.0
804275,-4.0
804532,-2.0
804690,-2.0
805032,-3.0
805110,-8.0
805658,-2.0
805669,-2.0
805670,-2.0
806181,-1.0
806349,-2.0
806364,-3.0
806460,-1.0
806528,-4.0
806762,-8.0
806888,-1.0
807433,-2.0
807591,-4.0
807593,-4.0
807643,-2.0
807709,-1.0
807856,-2.0
807879,-1.0
807880,-1.0
808003,-1.0
808017,-2.0
808501,-5.0
808649,-2.0
808754,-2.0
808915,-1.0
809257,-2.0
809638,-2.0
810111,-2.0
810112,-2.0
810148,-1.0
810268,-4.0
810581,-3.0
810640,-1.0
810726,-2.0
810732,-2.0
810836,-1.0
810878,-3.0
810892,-1.0
811297,-2.0
811329,-2.0
811417,-2.0
811472,-2.0
811499,-1.0
811569,-2.0
811570,-2.0
811708,-3.0
811885,-4.0
812020,-4.0
812067,-2.0
812140,-1.0
812141,-1.0
812287,-2.0
812343,-2.0
812401,-1.0
812403,-1.0
812458,-2.0
812764,-2.0
813055,-3.0
813089,-3.0
813201,-2.0
813226,-2.0
813408,-2.0
813493,-5.0
813544,-1.0
813745,-2.0
813749,-1.0
813751,-1.0
813901,-5.0
814039,-8.0
814077,-2.0
814120,-2.0
814538,-3.0
814539,-3.0
814740,-3.0
814835,-4.0
814855,-2.0
814867,-3.0
814928,-2.0
815027,-2.0
815127,-1.0
815168,-2.0
815195,-4.0
815214,-4.0
815235,-2.0
815236,-2.0
815274,-2.0
815343,-3.0
815443,-2.0
815725,-1.0
815837,-2.0
815963,-1.0
816208,-1.0
816213,-1.0
816595,-2.0
816623,-3.0
816640,-1.0
816880,-2.0
816966,-4.0
817059,-4.0
817078,-4.0
817154,-3.0
817256,-3.0
817343,-2.0
817375,-3.0
817455,-2.0
817466,-2.0
817626,-2.0
817823,-2.0
817846,-2.0
817848,-2.0
817884,-2.0
817932,-3.0
817994,-3.0
818024,-2.0
818182,-2.0
818201,-2.0
818216,-2.0
818304,-2.0
818318,-4.0
818319,-4.0
818409,-1.0
818417,-2.0
818429,-2.0
818432,-2.0
818436,-2.0
818443,-2.0
818464,-2.0
818543,-2.0
818601,-6.0
818667,-2.0
818670,-2.0
818720,-1.0
818722,-1.0
818968,-2.0
818969,-2.0
818975,-2.0
818976,-2.0
819076,-2.0
819102,-2.0
819155,-2.0
819232,-2.0
819361,-1.0
819417,-2.0
819585,-3.0
819624,-2.0
819796,-6.0
820608,-2.0
820613,-2.0
820825,-6.0
821073,-4.0
821133,-2.0
821156,-2.0
821209,-2.0
821417,-5.0
821953,-2.0
821994,-1.0
822201,-7.0
822211,-1.0
822213,-1.0
822334,-4.0
822762,-2.0
823006,-2.0
823105,-4.0
823447,-3.0
823448,-3.0
823742,-1.0
823753,-1.0
823763,-1.0
823853,-2.0
824030,-1.0
824033,-1.0
824218,-1.0
824563,-2.0
824993,-4.0
825092,-2.0
825275,-4.0
825291,-4.0
825314,-2.0
825320,-1.0
825449,-2.0
825453,-2.0
825454,-2.0
825569,-4.0
825671,-2.0
825681,-1.0
825682,-1.0
825944,-2.0
826206,-6.0
826395,-2.0
826402,-3.0
826667,-1.0
826668,-1.0
826741,-4.0
826768,-2.0
826804,-1.0
826857,-6.0
826934,-4.0
826967,-6.0
827000,-3.0
827431,-4.0
827664,-6.0
827665,-6.0
827761,-2.0
827763,-2.0
827764,-2.0
827926,-2.0
827927,-2.0
828100,-1.0
828105,-1.0
828370,-2.0
828561,-4.0
828672,-2.0
828870,-6.0
828880,-1.0
829148,-4.0
829176,-2.0
829700,-2.0
830052,-2.0
830481,-4.0
830572,-6.0
830615,-3.0
830937,-1.0
831059,-1.0
831103,-1.0
831121,-1.0
831632,-4.0
831780,-2.0
832029,-3.0
832216,-2.0
832323,-2.0
832325,-5.0
832326,-5.0
832368,-1.0
832443,-2.0
832444,-2.0
832459,-1.0
832585,-2.0
832586,-1.0
832618,-2.0
832706,-2.0
832722,-4.0
832941,-6.0
833036,-1.0
833913,-6.0
833914,-6.0
834023,-1.0
834093,-3.0
834117,-3.0
834234,-1.0
834397,-1.0
834568,-1.0
834588,-1.0
834648,-1.0
834649,-1.0
834928,-1.0
835128,-7.0
835129,-7.0
835220,-4.0
835421,-6.0
835644,-1.0
836005,-1.0
836069,-2.0
836274,-1.0
836326,-3.0
836499,-3.0
836574,-7.0
836579,-3.0
836586,-3.0
836648,-2.0
836649,-3.0
836726,-2.0
836727,-2.0
836738,-2.0
836884,-3.0
836890,-3.0
836924,-7.0
836963,-3.0
836987,-2.0
837024,-2.0
837081,-7.0
837092,-6.0
837108,-7.0
837157,-4.0
837194,-4.0
837229,-3.0
837352,-3.0
837453,-3.0
837482,-1.0
837603,-1.0
837966,-1.0
837978,-4.0
838164,-2.0
838190,-2.0
838205,-2.0
838213,-2.0
838268,-1.0
838833,-2.0
838837,-2.0
838843,-2.0
838938,-3.0
839067,-2.0
839069,-2.0
839098,-2.0
839327,-9.0
839337,-2.0
839341,-3.0
839408,-2.0
839416,-1.0
839537,-1.0
839593,-2.0
839597,-2.0
839735,-4.0
840162,-1.0
840183,-2.0
840263,-3.0
840612,-3.0
840703,-2.0
841055,-2.0
841560,-1.0
841716,-2.0
841741,-1.0
842112,-1.0
842628,-4.0
842783,-2.0
842876,-3.0
842974,-1.0
843187,-2.0
843196,-1.0
843228,-4.0
843254,-6.0
843290,-1.0
843914,-2.0
843936,-2.0
844223,-1.0
844248,-3.0
844490,-1.0
844498,-4.0
844616,-2.0
844808,-6.0
844825,-1.0
844828,-2.0
845457,-4.0
845469,-5.0
845473,-4.0
845486,-2.0
845487,-3.0
845517,-2.0
845530,-2.0
845531,-2.0
845591,-2.0
845732,-2.0
845836,-2.0
845882,-4.0
845961,-1.0
846053,-6.0
846162,-2.0
846163,-2.0
846741,-2.0
846885,-2.0
846928,-1.0
847192,-2.0
847441,-1.0
847522,-2.0
847523,-2.0
848000,-1.0
848010,-1.0
848143,-2.0
848167,-2.0
848272,-1.0
848290,-2.0
848747,-4.0
848795,-2.0
848862,-3.0
848934,-1.0
848970,-6.0
849026,-2.0
849157,-2.0
849278,-6.0
849470,-1.0
849647,-2.0
849648,-2.0
849689,-1.0
849692,-2.0
850093,-3.0
850545,-1.0
850603,-2.0
850706,-6.0
850718,-2.0
850924,-1.0
851108,-2.0
851599,-2.0
851823,-1.0
851861,-4.0
851996,-1.0
852094,-1.0
852158,-6.0
852222,-1.0
852445,-2.0
852863,-2.0
853134,-1.0
853334,-2.0
853364,-2.0
853388,-2.0
853417,-2.0
853512,-3.0
853712,-2.0
853876,-1.0
853883,-2.0
853884,-2.0
853890,-1.0
854071,-2.0
854074,-2.0
854211,-1.0
854286,-2.0
854315,-2.0
854386,-2.0
854419,-2.0
854461,-3.0
854477,-3.0
854594,-2.0
854636,-4.0
854747,-1.0
854773,-1.0
854797,-1.0
854843,-1.0
854849,-1.0
854853,-1.0
854862,-1.0
854865,-1.0
854867,-1.0
854871,-1.0
854874,-1.0
854876,-1.0
854884,-1.0
854911,-1.0
854920,-1.0
854922,-1.0
854934,-1.0
854945,-1.0
854949,-1.0
854956,-1.0
854960,-1.0
854964,-1.0
854968,-1.0
854971,-2.0
854973,-1.0
854979,-1.0
854983,-1.0
854994,-1.0
855001,-1.0
855008,-1.0
855021,-1.0
855026,-1.0
855033,-1.0
855038,-1.0
855042,-1.0
855056,-6.0
855112,-1.0
855477,-4.0
855532,-1.0
855537,-1.0
855539,-1.0
855541,-1.0
855545,-1.0
855549,-1.0
855559,-1.0
855569,-1.0
855574,-1.0
855576,-1.0
855586,-1.0
855588,-1.0
855591,-1.0
855602,-1.0
855605,-1.0
855612,-1.0
855676,-1.0
855681,-1.0
855716,-1.0
855787,-2.0
856004,-3.0
856184,-2.0
856187,-2.0
856211,-2.0
856457,-1.0
856462,-1.0
856464,-1.0
856494,-1.0
856500,-1.0
856809,-2.0
856939,-1.0
856982,-3.0
857003,-2.0
857501,-2.0
857623,-2.0
858060,-1.0
858285,-2.0
858456,-2.0
858616,-2.0
858679,-1.0
858890,-2.0
859021,-1.0
859509,-1.0
859537,-1.0
859732,-3.0
859796,-2.0
860068,-2.0
860136,-1.0
860137,-1.0
860183,-2.0
860212,-2.0
860322,-2.0
861182,-2.0
861201,-1.0
861232,-1.0
861285,-1.0
861338,-1.0
861359,-4.0
861379,-2.0
861563,-2.0
861589,-6.0
861647,-1.0
861722,-1.0
861868,-6.0
861920,-2.0
862063,-2.0
862335,-4.0
862412,-3.0
862511,-4.0
862594,-1.0
862739,-2.0
862781,-3.0
862885,-1.0
862932,-1.0
862943,-1.0
862955,-1.0
862960,-1.0
862961,-1.0
862962,-2.0
862965,-1.0
863056,-4.0
863074,-2.0
863104,-2.0
863110,-2.0
863248,-1.0
863256,-1.0
863285,-1.0
863546,-1.0
863566,-1.0
863578,-1.0
863584,-1.0
863593,-1.0
863603,-1.0
863607,-1.0
863612,-1.0
863631,-1.0
863639,-2.0
863701,-1.0
863844,-1.0
863890,-1.0
863935,-4.0
864123,-1.0
864351,-4.0
864513,-1.0
864568,-1.0
864616,-2.0
864882,-1.0
864950,-4.0
864992,-4.0
865170,-2.0
865178,-2.0
865204,-3.0
865591,-2.0
865870,-4.0
865873,-3.0
865874,-4.0
865879,-4.0
865890,-2.0
866281,-3.0
866312,-1.0
866495,-1.0
866520,-1.0
866640,-2.0
866723,-1.0
866822,-4.0
866859,-9.0
866861,-2.0
866870,-1.0
867233,-4.0
867376,-2.0
867449,-1.0
867464,-2.0
867479,-1.0
867499,-2.0
867757,-2.0
867795,-1.0
867799,-1.0
867877,-1.0
868269,-2.0
868342,-1.0
868751,-1.0
868883,-12.0
868892,-1.0
868925,-1.0
868962,-2.0
868972,-2.0
869153,-1.0
869207,-2.0
869289,-5.0
869306,-2.0
869635,-1.0
869667,-1.0
869675,-1.0
869697,-1.0
869818,-1.0
869948,-1.0
870026,-2.0
870036,-1.0
870220,-1.0
870225,-1.0
870226,-1.0
870240,-1.0
870246,-1.0
870249,-1.0
870520,-1.0
870539,-12.0
870789,-2.0
870859,-4.0
870956,-4.0
871060,-2.0
871117,-2.0
871173,-1.0
871175,-1.0
871189,-1.0
871401,-1.0
871593,-1.0
871617,-1.0
871707,-2.0
872075,-3.0
872101,-2.0
872128,-1.0
872129,-1.0
872301,-2.0
872355,-1.0
872420,-1.0
872627,-2.0
872766,-2.0
872767,-2.0
872805,-3.0
872806,-5.0
872869,-6.0
872877,-5.0
872883,-1.0
872898,-1.0
873025,-5.0
873083,-5.0
873257,-6.0
873265,-1.0
873308,-5.0
873353,-5.0
873389,-1.0
873409,-2.0
873761,-2.0
873765,-6.0
873791,-3.0
873793,-3.0
873811,-2.0
873812,-2.0
873823,-2.0
873837,-2.0
874093,-1.0
874123,-2.0
874157,-1.0
874199,-1.0
874404,-3.0
874461,-2.0
874545,-2.0
874644,-1.0
874717,-1.0
874741,-1.0
874786,-1.0
874856,-2.0
875065,-2.0
875175,-1.0
875238,-3.0
875412,-1.0
875618,-4.0
875620,-4.0
875788,-1.0
875854,-2.0
875870,-2.0
875953,-1.0
875955,-1.0
876086,-1.0
876091,-2.0
876118,-4.0
876119,-4.0
876168,-1.0
876356,-4.0
876454,-1.0
876580,-2.0
876634,-1.0
876655,-2.0
876816,-1.0
876823,-4.0
877266,-1.0
877497,-1.0
877553,-3.0
877616,-3.0
877624,-4.0
877676,-1.0
877677,-1.0
877678,-1.0
877680,-1.0
877944,-2.0
877981,-1.0
878327,-2.0
878328,-2.0
878367,-2.0
878449,-3.0
878548,-2.0
878589,-2.0
878749,-2.0
878766,-4.0
878894,-3.0
878946,-2.0
878947,-2.0
879057,-2.0
879060,-6.0
879162,-2.0
879217,-1.0
879391,-2.0
879447,-2.0
879524,-5.0
879780,-6.0
879874,-1.0
880038,-2.0
880073,-1.0
880286,-2.0
880292,-2.0
880353,-2.0
880507,-2.0
880877,-1.0
880917,-1.0
880926,-1.0
881011,-2.0
881045,-2.0
881330,-1.0
881336,-2.0
881671,-1.0
881705,-1.0
881877,-1.0
882318,-6.0
882320,-1.0
882335,-4.0
882607,-1.0
882609,-1.0
882610,-1.0
882611,-1.0
882612,-1.0
882769,-1.0
882811,-4.0
882867,-2.0
883078,-4.0
883096,-2.0
883206,-2.0
883236,-1.0
883283,-1.0
883286,-2.0
883372,-2.0
883411,-1.0
883453,-2.0
883545,-2.0
883658,-2.0
883676,-2.0
883679,-3.0
883681,-2.0
883685,-1.0
883686,-2.0
883690,-4.0
883691,-3.0
883692,-4.0
883694,-4.0
883697,-2.0
883700,-1.0
883708,-2.0
883718,-1.0
883747,-1.0
883752,-1.0
883757,-2.0
883759,-3.0
883761,-4.0
883764,-3.0
883769,-2.0
883819,-2.0
883826,-2.0
883882,-3.0
883900,-1.0
884083,-1.0
884122,-4.0
884208,-2.0
884379,-2.0
884595,-2.0
884642,-1.0
884666,-4.0
884674,-2.0
884705,-2.0
884774,-1.0
884839,-2.0
884875,-1.0
884898,-2.0
884899,-2.0
884900,-2.0
884901,-2.0
884902,-2.0
884904,-2.0
884905,-2.0
884906,-2.0
884907,-2.0
884933,-2.0
885054,-1.0
885366,-3.0
885394,-3.0
885490,-4.0
885497,-2.0
885734,-1.0
885792,-2.0
885848,-3.0
885930,-7.0
885938,-3.0
885939,-3.0
886138,-2.0
886233,-3.0
886302,-1.0
886352,-1.0
886366,-1.0
886370,-1.0
886388,-2.0
886402,-1.0
886411,-1.0
886461,-1.0
886480,-1.0
886571,-1.0
886723,-4.0
886838,-2.0
888088,-1.0
888702,-2.0
888757,-1.0
889028,-2.0
889475,-2.0
889818,-1.0
890064,-2.0
890445,-2.0
891287,-1.0
891302,-2.0
891462,-5.0
892055,-2.0
892131,-2.0
892264,-2.0
892723,-5.0
892857,-2.0
893236,-2.0
893686,-3.0
893888,-2.0
894193,-3.0
894200,-1.0
894492,-3.0
894503,-4.0
894583,-2.0
894616,-1.0
895018,-2.0
895024,-1.0
895196,-2.0
895358,-2.0
895364,-2.0
895669,-2.0
895737,-3.0
895752,-1.0
895768,-2.0
895801,-2.0
895813,-2.0
895817,-1.0
896079,-6.0
896080,-6.0
896081,-6.0
896082,-6.0
896083,-6.0
896084,-6.0
896085,-6.0
896086,-6.0
896087,-6.0
896111,-1.0
896129,-3.0
896709,-1.0
896735,-1.0
896746,-1.0
896759,-3.0
896843,-2.0
896846,-4.0
896857,-1.0
896876,-1.0
896915,-2.0
896923,-3.0
896954,-1.0
896983,-3.0
897020,-2.0
897049,-1.0
897068,-2.0
897070,-2.0
897079,-1.0
897095,-1.0
897118,-2.0
897124,-2.0
897166,-1.0
897187,-2.0
897231,-1.0
897239,-2.0
897247,-1.0
897291,-4.0
897308,-4.0
897328,-2.0
897358,-1.0
897431,-3.0
897485,-2.0
897531,-3.0
897591,-1.0
897731,-1.0
897738,-1.0
898029,-2.0
898039,-7.0
898097,-1.0
898252,-1.0
898331,-2.0
898570,-2.0
898714,-4.0
898748,-1.0
898814,-1.0
898974,-2.0
899036,-2.0
899149,-3.0
899213,-2.0
899405,-2.0
899531,-4.0
899618,-2.0
899627,-2.0
899713,-2.0
900098,-1.0
900101,-2.0
900223,-1.0
900284,-2.0
900300,-2.0
900339,-1.0
900365,-2.0
900467,-2.0
900590,-2.0
900625,-1.0
900632,-1.0
900676,-1.0
900723,-1.0
900759,-1.0
900789,-1.0
900791,-2.0
900804,-1.0
900819,-1.0
900839,-1.0
900846,-1.0
900851,-1.0
900858,-1.0
900868,-1.0
900878,-1.0
900884,-1.0
900911,-1.0
900923,-1.0
900929,-1.0
900936,-1.0
900941,-1.0
900948,-1.0
900968,-4.0
900995,-1.0
901011,-1.0
901018,-1.0
901025,-1.0
901038,-1.0
901044,-1.0
901061,-1.0
901066,-1.0
901070,-1.0
901078,-1.0
901084,-1.0
901093,-1.0
901103,-1.0
901108,-1.0
901118,-1.0
901152,-4.0
901159,-2.0
901164,-1.0
901176,-1.0
901189,-1.0
901200,-1.0
901208,-1.0
901215,-1.0
901224,-1.0
901233,-1.0
901252,-1.0
901260,-1.0
901269,-1.0
901416,-3.0
901583,-4.0
901649,-2.0
901665,-1.0
901668,-2.0
901761,-2.0
901940,-2.0
901957,-1.0
902022,-2.0
902040,-2.0
902048,-2.0
902166,-1.0
902335,-2.0
902356,-2.0
902357,-2.0
902505,-2.0
902625,-15.0
902628,-5.0
902720,-1.0
902727,-2.0
902962,-3.0
903077,-5.0
903383,-2.0
903399,-4.0
903401,-4.0
903740,-2.0
903774,-1.0
903877,-2.0
904448,-2.0
904491,-4.0
904710,-2.0
905251,-2.0
905263,-2.0
905288,-6.0
905300,-4.0
905414,-4.0
905699,-3.0
905726,-2.0
905823,-2.0
905909,-1.0
905926,-1.0
905966,-2.0
906174,-6.0
906177,-2.0
906296,-1.0
906410,-2.0
906716,-2.0
906864,-1.0
906935,-2.0
906988,-3.0
907063,-2.0
907153,-2.0
907154,-2.0
907168,-2.0
907219,-2.0
907616,-3.0
907784,-1.0
907808,-2.0
908546,-1.0
908780,-6.0
909494,-2.0
909533,-2.0
909729,-2.0
909882,-1.0
910043,-4.0
910122,-2.0
910378,-2.0
910445,-2.0
910897,-2.0
911048,-2.0
911049,-2.0
911266,-1.0
911353,-3.0
911378,-4.0
911482,-1.0
911497,-2.0
911968,-1.0
912045,-2.0
912204,-2.0
912215,-1.0
912231,-2.0
912305,-5.0
912392,-4.0
912565,-2.0
912714,-3.0
912854,-2.0
912903,-2.0
913287,-2.0
913352,-2.0
913517,-1.0
913729,-2.0
913815,-1.0
913985,-1.0
914126,-3.0
914148,-2.0
914350,-1.0
914351,-1.0
914399,-2.0
914545,-4.0
914649,-1.0
914712,-2.0
914723,-2.0
914724,-2.0
914784,-1.0
914833,-2.0
915089,-3.0
915154,-3.0
915341,-3.0
915351,-4.0
915453,-1.0
915496,-1.0
915631,-2.0
915708,-1.0
915971,-1.0
916488,-2.0
916541,-4.0
916629,-2.0
916786,-2.0
916893,-3.0
916923,-2.0
917065,-1.0
917066,-1.0
917190,-2.0
917276,-1.0
917338,-1.0
917379,-3.0
917483,-1.0
917528,-1.0
917600,-4.0
917750,-1.0
917757,-2.0
917762,-1.0
917773,-1.0
917780,-1.0
917792,-1.0
917796,-1.0
917801,-1.0
917809,-1.0
917816,-1.0
917858,-2.0
917876,-2.0
917881,-1.0
917896,-1.0
918397,-2.0
918443,-1.0
918491,-1.0
918691,-1.0
918703,-1.0
918706,-1.0
918773,-4.0
918786,-5.0
918826,-4.0
918838,-4.0
918863,-4.0
918881,-2.0
918976,-4.0
919041,-1.0
919219,-2.0
919231,-4.0
919314,-2.0
919487,-4.0
919490,-2.0
919594,-2.0
919605,-3.0
919675,-2.0
919702,-2.0
919707,-2.0
919745,-2.0
919842,-1.0
919860,-1.0
919881,-1.0
919976,-1.0
920014,-1.0
920016,-1.0
920043,-1.0
920052,-1.0
920078,-1.0
920092,-1.0
920108,-1.0
920123,-1.0
920132,-2.0
920181,-1.0
920226,-7.0
920244,-2.0
920743,-4.0
920793,-1.0
920803,-1.0
920848,-2.0
920901,-2.0
920967,-1.0
921017,-3.0
921168,-1.0
921214,-1.0
921225,-2.0
921345,-2.0
921350,-2.0
921368,-1.0
921374,-1.0
921430,-1.0
921636,-9.0
921775,-1.0
921853,-9.0
922074,-2.0
922075,-2.0
922140,-1.0
922483,-1.0
922505,-2.0
922544,-1.0
922669,-2.0
922858,-4.0
922932,-2.0
923006,-1.0
923245,-2.0
923463,-7.0
923586,-4.0
923587,-4.0
923590,-3.0
923704,-1.0
923838,-2.0
923860,-1.0
924119,-4.0
924144,-1.0
924195,-2.0
924196,-2.0
924218,-2.0
924313,-3.0
924316,-1.0
924378,-1.0
924571,-6.0
924589,-3.0
924616,-1.0
924791,-2.0
924868,-1.0
924967,-1.0
925047,-5.0
925050,-1.0
925074,-2.0
925112,-1.0
925494,-4.0
925580,-6.0
925597,-2.0
926049,-3.0
926249,-6.0
926261,-6.0
926370,-1.0
926671,-1.0
926834,-2.0
926857,-1.0
926890,-1.0
926967,-2.0
927013,-1.0
927123,-1.0
927166,-3.0
927387,-1.0
927416,-1.0
927535,-1.0
927712,-2.0
927713,-6.0
927717,-5.0
927803,-2.0
927812,-1.0
927836,-5.0
927916,-1.0
928164,-2.0
928249,-1.0
928468,-2.0
928492,-2.0
928525,-1.0
928587,-1.0
928605,-1.0
928715,-4.0
928780,-2.0
928818,-2.0
928823,-2.0
929434,-2.0
929476,-1.0
929521,-3.0
929615,-2.0
929617,-2.0
929629,-1.0
929764,-2.0
929811,-2.0
929980,-1.0
930059,-2.0
930315,-2.0
930316,-2.0
930332,-1.0
930488,-1.0
930519,-3.0
930533,-2.0
930538,-2.0
930545,-2.0
930550,-2.0
930556,-2.0
930698,-2.0
930888,-1.0
930956,-1.0
931136,-1.0
931308,-2.0
931317,-2.0
931608,-2.0
931892,-4.0
931895,-2.0
932038,-2.0
932305,-1.0
932654,-2.0
932827,-1.0
932858,-2.0
933197,-2.0
933341,-2.0
933357,-1.0
933428,-2.0
933520,-2.0
933556,-3.0
933606,-1.0
933779,-1.0
933796,-2.0
933803,-5.0
934103,-1.0
934119,-3.0
934280,-1.0
934650,-2.0
934709,-6.0
934720,-1.0
934812,-2.0
934819,-2.0
934875,-1.0
935156,-1.0
935526,-1.0
935529,-3.0
935777,-2.0
935795,-4.0
935985,-2.0
935986,-2.0
935988,-2.0
936195,-2.0
936320,-3.0
936593,-2.0
937297,-1.0
937317,-1.0
937603,-2.0
937677,-1.0
937721,-1.0
937844,-2.0
938023,-2.0
938148,-2.0
938202,-4.0
938281,-3.0
938729,-2.0
939188,-2.0
939402,-2.0
939898,-1.0
940207,-2.0
940340,-2.0
940836,-1.0
940963,-3.0
941098,-2.0
941206,-2.0
941229,-2.0
941261,-1.0
941482,-1.0
941506,-3.0
941521,-5.0
941588,-3.0
941672,-1.0
941715,-3.0
941728,-1.0
941868,-3.0
941950,-3.0
941951,-2.0
942037,-1.0
942075,-1.0
942086,-1.0
942253,-1.0
942391,-2.0
942419,-2.0
942420,-2.0
942422,-1.0
942557,-2.0
942589,-1.0
943259,-1.0
943306,-1.0
943332,-3.0
943441,-2.0
943456,-2.0
943498,-1.0
943683,-4.0
944009,-1.0
944016,-1.0
944096,-2.0
944102,-2.0
944182,-2.0
944217,-1.0
944272,-4.0
944369,-1.0
944406,-1.0
944539,-5.0
944682,-4.0
944690,-1.0
944728,-3.0
944982,-3.0
945051,-4.0
945070,-2.0
945197,-2.0
945279,-2.0
945499,-2.0
945513,-2.0
945764,-2.0
946270,-2.0
946347,-1.0
946552,-3.0
946563,-2.0
946634,-2.0
946637,-2.0
946821,-4.0
947115,-3.0
947169,-1.0
947399,-2.0
947425,-1.0
947720,-1.0
947741,-1.0
948173,-4.0
948177,-1.0
948197,-4.0
948211,-2.0
948236,-1.0
948244,-1.0
948292,-1.0
948298,-1.0
948334,-4.0
948344,-1.0
948466,-1.0
948469,-1.0
948681,-2.0
948739,-2.0
948756,-3.0
948775,-2.0
948795,-2.0
948813,-1.0
948815,-2.0
949145,-2.0
949149,-2.0
949152,-1.0
949162,-2.0
949341,-2.0
949562,-1.0
949691,-1.0
950012,-1.0
950401,-3.0
950445,-2.0
950473,-2.0
950751,-1.0
950876,-2.0
950923,-2.0
951141,-4.0
951142,-4.0
951249,-1.0
951327,-1.0
951639,-1.0
951641,-2.0
951784,-1.0
951800,-1.0
951810,-1.0
951813,-1.0
952063,-4.0
952319,-2.0
952652,-1.0
952701,-1.0
952709,-2.0
952712,-1.0
952750,-3.0
952763,-1.0
952842,-1.0
952868,-1.0
952909,-1.0
953138,-3.0
953164,-1.0
953522,-2.0
953536,-2.0
953584,-2.0
953600,-1.0
953607,-1.0
953628,-1.0
953630,-1.0
953642,-1.0
953663,-3.0
953688,-1.0
953752,-1.0
953799,-2.0
953944,-1.0
953959,-4.0
953965,-2.0
953971,-1.0
953998,-2.0
954024,-1.0
954046,-2.0
954113,-4.0
954154,-1.0
954156,-1.0
954157,-1.0
954193,-2.0
954209,-1.0
954358,-1.0
954380,-1.0
954555,-2.0
954642,-1.0
954712,-1.0
954914,-1.0
954919,-1.0
955089,-1.0
955104,-3.0
955112,-1.0
955124,-3.0
955238,-2.0
955287,-5.0
955433,-5.0
955581,-1.0
955897,-1.0
955899,-1.0
955943,-2.0
955990,-1.0
956226,-2.0
956788,-3.0
956884,-1.0
956922,-7.0
956927,-2.0
957066,-1.0
957106,-1.0
957156,-1.0
957180,-1.0
957235,-2.0
957397,-2.0
957613,-2.0
957660,-2.0
957661,-2.0
957771,-6.0
