,score
1078256,-1.0
1078299,-2.0
1078329,-2.0
1078426,-4.0
1078433,-2.0
1078455,-2.0
1078515,-2.0
1078517,-3.0
1078912,-6.0
1078966,-2.0
1078987,-2.0
1079119,-1.0
1079192,-2.0
1079233,-4.0
1079259,-3.0
1079262,-1.0
1079306,-1.0
1079311,-1.0
1079337,-1.0
1079369,-1.0
1079399,-1.0
1079436,-2.0
1079460,-1.0
1079495,-2.0
1079503,-1.0
1079549,-1.0
1079589,-1.0
1079604,-1.0
1079627,-3.0
1079638,-1.0
1079648,-1.0
1079658,-1.0
1079673,-1.0
1079709,-1.0
1079715,-1.0
1079817,-1.0
1079830,-2.0
1079837,-2.0
1079848,-1.0
1079862,-3.0
1079876,-1.0
1079908,-1.0
1079920,-1.0
1079928,-1.0
1079994,-1.0
1080014,-3.0
1080027,-3.0
1080039,-2.0
1080109,-1.0
1080220,-1.0
1080231,-1.0
1080308,-4.0
1080414,-4.0
1080426,-2.0
1080545,-2.0
1080563,-1.0
1080570,-1.0
1080579,-1.0
1080588,-6.0
1080591,-1.0
1080598,-1.0
1080606,-1.0
1080626,-1.0
1080643,-1.0
1080655,-2.0
1080680,-4.0
1080701,-1.0
1080752,-1.0
1080756,-1.0
1080761,-2.0
1080783,-1.0
1080791,-1.0
1080796,-1.0
1080808,-1.0
1080812,-1.0
1080822,-1.0
1080828,-1.0
1080849,-1.0
1080856,-1.0
1080869,-1.0
1080896,-1.0
1080903,-1.0
1080910,-1.0
1080991,-1.0
1081064,-1.0
1081069,-1.0
1081076,-1.0
1081130,-1.0
1081205,-6.0
1081261,-1.0
1081263,-1.0
1081349,-1.0
1081707,-2.0
1081710,-2.0
1081731,-4.0
1081790,-3.0
1081794,-2.0
1081883,-7.0
1082162,-4.0
1082246,-1.0
1082303,-1.0
1082326,-1.0
1082409,-1.0
1082474,-2.0
1082597,-3.0
1082613,-2.0
1082615,-1.0
1082622,-1.0
1082627,-6.0
1082643,-1.0
1082646,-3.0
1082682,-1.0
1082727,-1.0
1082728,-6.0
1082753,-1.0
1082772,-1.0
1082823,-2.0
1082845,-3.0
1082848,-3.0
1082849,-3.0
1082850,-3.0
1082853,-1.0
1082885,-2.0
1082894,-2.0
1082895,-2.0
1082896,-2.0
1082902,-2.0
1082948,-2.0
1082950,-1.0
1082953,-2.0
1082991,-4.0
1083052,-4.0
1083062,-1.0
1083066,-2.0
1083103,-1.0
1083139,-4.0
1083222,-5.0
1083306,-3.0
1083348,-1.0
1083387,-3.0
1083392,-3.0
1083507,-1.0
1083536,-6.0
1083576,-2.0
1083630,-2.0
1083733,-1.0
1083740,-2.0
1083756,-1.0
1083770,-2.0
1083780,-1.0
1083806,-1.0
1083970,-4.0
1083976,-6.0
1083990,-2.0
1084225,-3.0
1084260,-3.0
1084312,-2.0
1084341,-2.0
1084344,-2.0
1084373,-2.0
1084417,-5.0
1084482,-2.0
1084545,-1.0
1084635,-1.0
1084645,-1.0
1084757,-1.0
1084792,-7.0
1084812,-6.0
1084818,-1.0
1084980,-6.0
1085102,-1.0
1085197,-2.0
1085314,-2.0
1085350,-1.0
1085433,-1.0
1085522,-3.0
1085564,-3.0
1085608,-5.0
1085632,-1.0
1085647,-2.0
1085687,-1.0
1085731,-1.0
1085747,-2.0
1085754,-2.0
1085760,-3.0
1085781,-2.0
1085784,-1.0
1085842,-1.0
1085900,-3.0
1085924,-1.0
1085957,-1.0
1086014,-6.0
1086051,-1.0
1086140,-2.0
1086185,-2.0
1086269,-3.0
1086382,-1.0
1086496,-2.0
1086513,-2.0
1086608,-1.0
1086609,-1.0
1086736,-4.0
1086799,-1.0
1086813,-4.0
1086922,-3.0
1086926,-4.0
1087037,-4.0
1087144,-1.0
1087174,-4.0
1087389,-2.0
1087412,-2.0
1087430,-2.0
1087539,-4.0
1087682,-1.0
1087708,-1.0
1087729,-1.0
1087732,-5.0
1087746,-1.0
1087765,-1.0
1087770,-6.0
1087775,-1.0
1087884,-2.0
1087926,-6.0
1087929,-11.0
1087939,-3.0
1087955,-1.0
1088060,-1.0
1088069,-1.0
1088128,-1.0
1088130,-2.0
1088152,-1.0
1088154,-1.0
1088201,-1.0
1088245,-1.0
1088251,-2.0
1088266,-13.0
1088313,-1.0
1088365,-1.0
1088477,-2.0
1088599,-2.0
1088641,-1.0
1088743,-1.0
1088769,-6.0
1088783,-7.0
1088787,-2.0
1088852,-1.0
1089001,-2.0
1089044,-1.0
1089051,-4.0
1089100,-1.0
1089101,-1.0
1089135,-1.0
1089156,-1.0
1089163,-3.0
1089170,-1.0
1089189,-1.0
1089253,-1.0
1089304,-4.0
1089340,-1.0
1089444,-1.0
1089450,-1.0
1089468,-3.0
1089562,-3.0
1089565,-2.0
1089587,-2.0
1089631,-1.0
1089747,-1.0
1089809,-2.0
1089847,-1.0
1089870,-2.0
1089973,-1.0
1090005,-2.0
1090008,-1.0
1090045,-1.0
1090050,-1.0
1090088,-1.0
1090096,-1.0
1090163,-1.0
1090174,-2.0
1090208,-1.0
1090235,-1.0
1090272,-1.0
1090305,-2.0
1090341,-2.0
1090343,-1.0
1090348,-2.0
1090410,-2.0
1090418,-1.0
1090436,-1.0
1090439,-1.0
1090458,-2.0
1090509,-4.0
1090567,-2.0
1090576,-2.0
1090579,-2.0
1090592,-2.0
1090720,-3.0
1090755,-2.0
1090764,-1.0
1090787,-2.0
1090840,-6.0
1090848,-2.0
1090880,-1.0
1091178,-1.0
1091233,-4.0
1091271,-2.0
1091352,-2.0
1091479,-1.0
1091502,-1.0
1091503,-1.0
1091531,-1.0
1091562,-1.0
1091637,-2.0
1091640,-1.0
1091656,-3.0
1091660,-3.0
1091704,-2.0
1091711,-1.0
1091723,-1.0
1091728,-1.0
1091743,-1.0
1091761,-2.0
1091765,-1.0
1091792,-1.0
1091820,-1.0
1091854,-3.0
1091871,-2.0
1091884,-4.0
1091892,-4.0
1091929,-3.0
1091934,-1.0
1091961,-1.0
1091967,-1.0
1091973,-1.0
1091978,-1.0
1091988,-1.0
1092011,-1.0
1092016,-1.0
1092024,-1.0
1092033,-1.0
1092040,-1.0
1092051,-1.0
1092065,-1.0
1092078,-1.0
1092084,-1.0
1092089,-1.0
1092093,-1.0
1092096,-3.0
1092098,-3.0
1092106,-1.0
1092112,-1.0
1092130,-1.0
1092137,-1.0
1092147,-1.0
1092161,-1.0
1092170,-1.0
1092177,-1.0
1092186,-1.0
1092214,-2.0
1092295,-1.0
1092349,-3.0
1092361,-1.0
1092378,-1.0
1092392,-1.0
1092400,-1.0
1092410,-1.0
1092421,-1.0
1092438,-1.0
1092458,-3.0
1092479,-1.0
1092485,-1.0
1092495,-1.0
1092511,-1.0
1092516,-1.0
1092521,-1.0
1092534,-1.0
1092540,-1.0
1092564,-3.0
1092573,-1.0
1092584,-2.0
1092589,-1.0
1092608,-1.0
1092614,-1.0
1092631,-1.0
1092636,-1.0
1092647,-1.0
1092660,-1.0
1092666,-1.0
1092680,-1.0
1092694,-4.0
1092752,-1.0
1092827,-2.0
1092843,-1.0
1092855,-1.0
1092865,-1.0
1092870,-1.0
1092876,-1.0
1092879,-1.0
1092883,-2.0
1092887,-1.0
1092893,-1.0
1092905,-1.0
1092915,-2.0
1092927,-1.0
1092930,-1.0
1092938,-3.0
1092941,-1.0
1092943,-1.0
1092952,-4.0
1092956,-1.0
1092960,-2.0
1092972,-1.0
1092983,-1.0
1093020,-2.0
1093021,-2.0
1093073,-1.0
1093147,-4.0
1093179,-2.0
1093305,-1.0
1093333,-3.0
1093469,-2.0
1093535,-4.0
1093678,-4.0
1093680,-1.0
1093712,-3.0
1093777,-1.0
1093944,-1.0
1094037,-2.0
1094040,-2.0
1094126,-6.0
1094170,-1.0
1094437,-1.0
1094487,-1.0
1094578,-8.0
1094711,-1.0
1094839,-2.0
1094880,-1.0
1094941,-2.0
1095005,-1.0
1095014,-4.0
1095138,-2.0
1095164,-5.0
1095204,-1.0
1095211,-1.0
1095237,-1.0
1095256,-1.0
1095297,-3.0
1095308,-1.0
1095316,-2.0
1095326,-1.0
1095338,-1.0
1095400,-1.0
1095424,-1.0
1095487,-2.0
1095603,-2.0
1095701,-2.0
1095756,-2.0
1095803,-1.0
1095811,-4.0
1095838,-4.0
1095893,-2.0
1096113,-2.0
1096131,-2.0
1096135,-2.0
1096325,-1.0
1096391,-4.0
1096425,-2.0
1096483,-2.0
1096515,-4.0
1096550,-1.0
1096665,-6.0
1096752,-6.0
1096757,-2.0
1096768,-3.0
1096833,-1.0
1096856,-2.0
1097048,-2.0
1097090,-8.0
1097242,-2.0
1097245,-2.0
1097382,-4.0
1097533,-1.0
1097599,-1.0
1097678,-2.0
1097684,-2.0
1097777,-1.0
1097779,-1.0
1097848,-3.0
1097881,-1.0
1097917,-1.0
1098099,-1.0
1098107,-1.0
1098195,-1.0
1098202,-2.0
1098234,-4.0
1098242,-1.0
1098282,-1.0
1098285,-1.0
1098287,-1.0
1098313,-1.0
1098341,-1.0
1098356,-2.0
1098416,-4.0
1098471,-2.0
1098542,-1.0
1098727,-1.0
1098834,-1.0
1098885,-1.0
1098966,-2.0
1098985,-1.0
1099049,-1.0
1099052,-1.0
1099099,-2.0
1099109,-2.0
1099131,-1.0
1099200,-6.0
1099300,-1.0
1099331,-7.0
1099380,-1.0
1099401,-1.0
1099426,-2.0
1099437,-6.0
1099445,-6.0
1099492,-1.0
1099532,-3.0
1099572,-6.0
1099663,-2.0
1099845,-2.0
1099855,-3.0
1099948,-1.0
1100273,-1.0
1100298,-3.0
1100331,-2.0
1100338,-2.0
1100429,-4.0
1100434,-2.0
1100450,-2.0
1100459,-1.0
1100638,-4.0
1100708,-6.0
1100796,-2.0
1100866,-1.0
1100897,-2.0
1101001,-2.0
1101021,-4.0
1101077,-2.0
1101106,-1.0
1101357,-6.0
1101460,-2.0
1101528,-1.0
1101552,-3.0
1101560,-1.0
1101632,-4.0
1101640,-2.0
1101648,-4.0
1101659,-2.0
1101669,-2.0
1101687,-2.0
1101688,-2.0
1101706,-2.0
1101711,-1.0
1101727,-2.0
1101745,-3.0
1101750,-1.0
1101764,-1.0
1101772,-2.0
1101858,-2.0
1101860,-2.0
1101870,-4.0
1101893,-2.0
1101989,-4.0
1101993,-3.0
1102060,-2.0
1102077,-2.0
1102131,-2.0
1102196,-1.0
1102233,-4.0
1102241,-2.0
1102292,-1.0
1102313,-4.0
1102342,-2.0
1102352,-1.0
1102369,-1.0
1102378,-1.0
1102454,-2.0
1102458,-2.0
1102460,-2.0
1102468,-2.0
1102475,-2.0
1102479,-2.0
1102504,-1.0
1102541,-2.0
1102549,-2.0
1102551,-3.0
1102557,-2.0
1102560,-6.0
1102605,-2.0
1102617,-1.0
1102642,-1.0
1102646,-2.0
1102667,-2.0
1102702,-3.0
1102706,-2.0
1102731,-2.0
1102734,-2.0
1102740,-2.0
1102742,-4.0
1102780,-2.0
1102782,-3.0
1102785,-3.0
1102835,-3.0
1102845,-1.0
1102862,-3.0
1102891,-2.0
1102892,-2.0
1102915,-2.0
1102971,-2.0
1102984,-1.0
1102989,-1.0
1102992,-2.0
1102997,-2.0
1103033,-2.0
1103067,-2.0
1103100,-4.0
1103103,-2.0
1103126,-2.0
1103182,-8.0
1103186,-1.0
1103190,-8.0
1103209,-2.0
1103258,-1.0
1103271,-2.0
1103305,-2.0
1103310,-2.0
1103335,-1.0
1103422,-2.0
1103469,-1.0
1103481,-2.0
1103505,-2.0
1103543,-4.0
1103544,-2.0
1103559,-2.0
1103582,-1.0
1103592,-2.0
1103603,-1.0
1103606,-1.0
1103618,-2.0
1103639,-2.0
1103641,-2.0
1103718,-2.0
1103735,-6.0
1103738,-5.0
1103750,-2.0
1103765,-2.0
1103768,-2.0
1103798,-2.0
1103799,-2.0
1103809,-2.0
1103822,-2.0
1103845,-2.0
1103881,-4.0
1103958,-1.0
1104036,-3.0
1104039,-2.0
1104046,-2.0
1104068,-1.0
1104107,-2.0
1104128,-2.0
1104142,-4.0
1104143,-1.0
1104153,-2.0
1104169,-2.0
1104173,-2.0
1104188,-1.0
1104199,-1.0
1104224,-3.0
1104228,-1.0
1104293,-2.0
1104312,-4.0
1104318,-2.0
1104319,-1.0
1104348,-2.0
1104376,-2.0
1104434,-2.0
1104452,-2.0
1104493,-2.0
1104496,-2.0
1104502,-1.0
1104517,-2.0
1104594,-2.0
1104609,-2.0
1104644,-2.0
1104645,-3.0
1104649,-2.0
1104651,-2.0
1104659,-3.0
1104683,-4.0
1104693,-2.0
1104756,-5.0
1104758,-2.0
1104838,-1.0
1104880,-3.0
1104900,-2.0
1104924,-1.0
1104975,-10.0
1105089,-2.0
1105100,-2.0
1105204,-1.0
1105205,-2.0
1105410,-1.0
1105443,-2.0
1105475,-1.0
1105515,-6.0
1105612,-3.0
1105618,-2.0
1105814,-3.0
1105934,-7.0
1105969,-5.0
1105987,-1.0
1106017,-1.0
1106020,-2.0
1106033,-3.0
1106046,-2.0
1106054,-2.0
1106061,-1.0
1106134,-4.0
1106138,-6.0
1106209,-2.0
1106228,-2.0
1106325,-3.0
1106354,-3.0
1106403,-2.0
1106421,-1.0
1106430,-5.0
1106486,-6.0
1106534,-4.0
1106621,-1.0
1106639,-4.0
1106693,-4.0
1106746,-2.0
1106765,-2.0
1106772,-1.0
1106779,-1.0
1106805,-1.0
1106808,-1.0
1106822,-1.0
1106835,-3.0
1106869,-2.0
1106870,-2.0
1106927,-2.0
1106960,-1.0
1106974,-1.0
1107030,-3.0
1107356,-2.0
1107387,-2.0
1107456,-1.0
1107457,-1.0
1107469,-1.0
1107547,-1.0
1107595,-5.0
1107605,-4.0
1107618,-2.0
1107623,-1.0
1107632,-2.0
1107662,-4.0
1107730,-2.0
1107743,-2.0
1107843,-1.0
1107871,-1.0
1107965,-2.0
1107974,-1.0
1107984,-1.0
1108022,-2.0
1108067,-6.0
1108115,-4.0
1108156,-1.0
1108160,-3.0
1108210,-2.0
1108217,-4.0
1108286,-2.0
1108404,-3.0
1108405,-1.0
1108432,-2.0
1108455,-1.0
1108573,-3.0
1108797,-3.0
1108861,-2.0
1109072,-3.0
1109159,-2.0
1109169,-1.0
1109183,-2.0
1109184,-2.0
1109228,-3.0
1109290,-3.0
1109343,-1.0
1109355,-4.0
1109425,-3.0
1109557,-3.0
1109576,-1.0
1109579,-3.0
1109585,-1.0
1109629,-1.0
1109858,-6.0
1109908,-1.0
1109923,-1.0
1109935,-1.0
1110066,-6.0
1110230,-4.0
1110465,-1.0
1110582,-3.0
1110670,-1.0
1110961,-3.0
1110969,-2.0
1111182,-2.0
1111185,-4.0
1111262,-2.0
1111274,-1.0
1111275,-2.0
1111497,-2.0
1111525,-1.0
1111545,-2.0
1111693,-1.0
1111813,-2.0
1112079,-4.0
1112176,-2.0
1112332,-2.0
1112437,-2.0
1112500,-3.0
1112506,-2.0
1112589,-2.0
1112732,-1.0
1112843,-2.0
1112908,-2.0
1112978,-6.0
1112983,-2.0
1113011,-2.0
1113012,-1.0
1113045,-1.0
1113047,-2.0
1113107,-2.0
1113109,-2.0
1113111,-2.0
1113113,-2.0
1113115,-2.0
1113126,-2.0
1113136,-1.0
1113165,-1.0
1113184,-2.0
1113206,-1.0
1113213,-1.0
1113234,-1.0
1113242,-1.0
1113263,-2.0
1113310,-6.0
1113349,-2.0
1113435,-1.0
1113459,-4.0
1113512,-2.0
1113515,-2.0
1113518,-4.0
1113557,-2.0
1113571,-2.0
1113576,-2.0
1113733,-2.0
1113796,-2.0
1113822,-2.0
1113827,-1.0
1113835,-1.0
1113857,-3.0
1113864,-2.0
1113889,-1.0
1113926,-2.0
1113985,-3.0
1114026,-2.0
1114057,-3.0
1114178,-2.0
1114759,-2.0
1114956,-2.0
1115317,-3.0
1115539,-2.0
1115634,-1.0
1115679,-2.0
1115942,-6.0
1116092,-2.0
1116101,-2.0
1116148,-2.0
1116215,-2.0
1116364,-1.0
1116421,-2.0
1116631,-2.0
1116738,-2.0
1116885,-1.0
1117249,-2.0
1117332,-2.0
1117428,-6.0
1117431,-1.0
1117497,-1.0
1117797,-1.0
1117913,-1.0
1117951,-1.0
1118114,-2.0
1118227,-3.0
1118304,-2.0
1118372,-2.0
1118395,-1.0
1118418,-5.0
1118429,-1.0
1118434,-1.0
1118458,-1.0
1118469,-4.0
1118479,-4.0
1118502,-1.0
1118511,-1.0
1118773,-2.0
1118901,-4.0
1118976,-2.0
1119000,-2.0
1119193,-1.0
1119282,-2.0
1119344,-1.0
1119411,-3.0
1119454,-3.0
1119467,-1.0
1119481,-1.0
1119491,-1.0
1119520,-2.0
1119580,-1.0
1119656,-2.0
1119808,-2.0
1120024,-1.0
1120138,-4.0
1120148,-2.0
1120303,-1.0
1120350,-1.0
1120376,-2.0
1120510,-2.0
1120588,-1.0
1120995,-2.0
1121114,-2.0
1121215,-2.0
1121374,-2.0
1121399,-1.0
1121437,-1.0
1121517,-3.0
1121536,-3.0
1121539,-4.0
1121567,-2.0
1121578,-2.0
1122042,-1.0
1122099,-1.0
1122109,-2.0
1122251,-2.0
1122281,-4.0
1122301,-3.0
1122439,-1.0
1122444,-3.0
1122461,-2.0
1122772,-3.0
1122788,-2.0
1122796,-1.0
1123039,-2.0
1123311,-6.0
1123598,-2.0
1123635,-2.0
1123842,-1.0
1123921,-2.0
1123927,-1.0
1124019,-1.0
1124070,-2.0
1124094,-2.0
1124208,-4.0
1124277,-2.0
1124293,-1.0
1124315,-3.0
1124388,-3.0
1124402,-2.0
1124419,-2.0
1124532,-2.0
1124599,-2.0
1124629,-2.0
1124655,-4.0
1124662,-1.0
1124947,-3.0
1125006,-1.0
1125145,-2.0
1125190,-2.0
1125243,-3.0
1125441,-2.0
1125478,-5.0
1125507,-5.0
1125541,-4.0
1125545,-11.0
1125592,-2.0
1125624,-3.0
1125649,-2.0
1125700,-2.0
1125736,-1.0
1125781,-4.0
1125806,-3.0
1125808,-3.0
1125821,-1.0
1125825,-3.0
1125836,-1.0
1125868,-1.0
1125912,-2.0
1125935,-2.0
1125983,-2.0
1126050,-1.0
1126065,-1.0
1126082,-2.0
1126227,-3.0
1126233,-6.0
1126240,-2.0
1126253,-2.0
1126275,-3.0
1126277,-5.0
1126284,-2.0
1126303,-1.0
1126318,-2.0
1126352,-5.0
1126354,-2.0
1126363,-5.0
1126437,-1.0
1126445,-2.0
1126531,-3.0
1126581,-1.0
1126632,-1.0
1126674,-2.0
1126686,-2.0
1126773,-6.0
1127205,-3.0
1127220,-3.0
1127450,-5.0
1127940,-2.0
1127967,-1.0
1128168,-1.0
1128443,-2.0
1128449,-1.0
1128709,-6.0
1128978,-5.0
1129013,-5.0
1129070,-1.0
1129071,-1.0
1129073,-3.0
1129112,-2.0
1129452,-1.0
1129771,-1.0
1130016,-2.0
1130277,-10.0
1130350,-4.0
1130445,-5.0
1130591,-4.0
1130596,-10.0
1130907,-2.0
1131491,-2.0
1131529,-2.0
1131604,-3.0
1131636,-1.0
1131645,-1.0
1131705,-1.0
1131747,-1.0
1131758,-4.0
1131803,-1.0
1131840,-1.0
1131891,-1.0
1131901,-8.0
1131915,-1.0
1131970,-1.0
1132044,-1.0
1132183,-3.0
1132229,-1.0
1132247,-1.0
1132312,-2.0
1132352,-2.0
1132370,-2.0
1132414,-2.0
1132487,-2.0
1132545,-4.0
1132611,-6.0
1132634,-2.0
1132645,-3.0
1132764,-2.0
1132765,-3.0
1132782,-2.0
1132796,-1.0
1132860,-1.0
1133025,-1.0
1133031,-2.0
1133115,-1.0
1133135,-6.0
1133211,-2.0
1133252,-2.0
1133382,-2.0
1133507,-2.0
1133520,-1.0
1133687,-4.0
1133707,-3.0
1133770,-2.0
1133959,-2.0
1133971,-4.0
1134048,-4.0
1134118,-1.0
1134143,-1.0
1134259,-1.0
1134270,-1.0
1134344,-2.0
1134377,-1.0
1134404,-4.0
1134424,-2.0
1134483,-1.0
1134507,-1.0
1134520,-3.0
1134543,-2.0
1134600,-2.0
1134650,-2.0
1134661,-2.0
1134682,-3.0
1134768,-2.0
1134877,-2.0
1134955,-6.0
1135028,-1.0
1135045,-1.0
1135047,-2.0
1135058,-1.0
1135076,-2.0
1135084,-2.0
1135085,-1.0
1135320,-4.0
1135436,-1.0
1135496,-8.0
1135741,-1.0
1135749,-2.0
1135815,-2.0
1135887,-2.0
1135895,-2.0
1135937,-2.0
1135981,-2.0
1135988,-2.0
1136072,-5.0
1136091,-3.0
1136236,-2.0
1136262,-1.0
1136291,-3.0
1136300,-1.0
1136310,-2.0
1136312,-1.0
1136358,-1.0
1136360,-1.0
1136369,-1.0
1136392,-2.0
1136460,-1.0
1136485,-2.0
1136598,-1.0
1136681,-4.0
1136683,-4.0
1136705,-3.0
1136708,-3.0
1136760,-2.0
1136794,-2.0
1136806,-1.0
1136819,-1.0
1136834,-1.0
1136899,-6.0
1136915,-1.0
1136993,-2.0
1137109,-2.0
1137185,-1.0
1137218,-1.0
1137272,-3.0
1137308,-2.0
1137316,-1.0
1137335,-5.0
1137340,-3.0
1137361,-3.0
1137365,-1.0
1137385,-2.0
1137429,-1.0
1137467,-1.0
1137474,-2.0
1137502,-2.0
1137859,-4.0
1138110,-1.0
1138155,-6.0
1138170,-2.0
1138174,-2.0
1138199,-1.0
1138260,-2.0
1138343,-2.0
1138357,-1.0
1138358,-1.0
1138389,-3.0
1138408,-1.0
1138433,-1.0
1138455,-2.0
1138534,-1.0
1138635,-1.0
1138736,-1.0
1138765,-3.0
1138789,-2.0
1138831,-2.0
1138891,-1.0
1138895,-1.0
1138903,-4.0
1138906,-2.0
1138910,-2.0
1138935,-4.0
1138957,-3.0
1138984,-4.0
1138985,-2.0
1138995,-2.0
1139008,-2.0
1139011,-4.0
1139023,-4.0
1139027,-1.0
1139034,-2.0
1139035,-2.0
1139040,-4.0
1139042,-2.0
1139045,-7.0
1139055,-2.0
1139061,-2.0
1139066,-3.0
1139073,-6.0
1139075,-1.0
1139084,-1.0
1139090,-1.0
1139094,-1.0
1139104,-1.0
1139108,-4.0
1139118,-3.0
1139120,-3.0
1139122,-1.0
1139124,-2.0
1139129,-2.0
1139133,-1.0
1139138,-1.0
1139154,-1.0
1139155,-1.0
1139156,-1.0
1139158,-2.0
1139161,-3.0
1139168,-1.0
1139174,-1.0
1139187,-2.0
1139201,-10.0
1139213,-2.0
1139219,-2.0
1139222,-2.0
1139232,-1.0
1139235,-3.0
1139239,-4.0
1139252,-1.0
1139273,-1.0
1139296,-4.0
1139304,-5.0
1139307,-4.0
1139321,-1.0
1139337,-4.0
1139343,-4.0
1139347,-2.0
1139363,-3.0
1139367,-3.0
1139370,-2.0
1139384,-1.0
1139423,-6.0
1139427,-2.0
1139440,-3.0
1139451,-1.0
1139465,-1.0
1139480,-3.0
1139484,-2.0
1139488,-3.0
1139490,-2.0
1139505,-1.0
1139513,-1.0
1139519,-5.0
1139529,-3.0
1139539,-1.0
1139540,-1.0
1139566,-1.0
1139576,-1.0
1139582,-2.0
1139587,-1.0
1139599,-2.0
1139603,-2.0
1139637,-2.0
1139640,-1.0
1139646,-2.0
1139650,-1.0
1139665,-3.0
1139670,-4.0
1139673,-3.0
1139675,-2.0
1139691,-3.0
1139695,-3.0
1139697,-1.0
1139712,-3.0
1139721,-2.0
1139734,-2.0
1139739,-2.0
1139755,-1.0
1139781,-5.0
1139799,-1.0
1139803,-3.0
1139826,-1.0
1139831,-2.0
1139844,-3.0
1139855,-3.0
1139865,-3.0
1139866,-3.0
1139869,-2.0
1139871,-3.0
1139876,-2.0
1139883,-2.0
1139894,-2.0
1139905,-3.0
1139909,-1.0
1139934,-3.0
1139940,-1.0
1139951,-3.0
1139986,-3.0
1139990,-3.0
1140031,-2.0
1140032,-3.0
1140038,-1.0
1140061,-1.0
1140071,-2.0
1140074,-1.0
1140077,-3.0
1140080,-1.0
1140106,-2.0
1140117,-1.0
1140121,-3.0
1140129,-1.0
1140132,-1.0
1140143,-1.0
1140146,-1.0
1140163,-1.0
1140168,-3.0
1140177,-5.0
1140180,-2.0
1140198,-3.0
1140204,-2.0
1140210,-3.0
1140249,-2.0
1140267,-4.0
1140275,-4.0
1140293,-2.0
1140330,-1.0
1140336,-1.0
1140341,-2.0
1140354,-3.0
1140397,-1.0
1140406,-2.0
1140417,-2.0
1140473,-3.0
1140478,-1.0
1140520,-2.0
1140521,-2.0
1140547,-2.0
1140577,-1.0
1140615,-1.0
1140650,-2.0
1140680,-1.0
1140692,-6.0
1140706,-1.0
1140711,-1.0
1140729,-3.0
1140784,-1.0
1140892,-1.0
1140924,-1.0
1140935,-2.0
1140937,-3.0
1140942,-1.0
1140964,-2.0
1140979,-3.0
1140999,-6.0
1141009,-1.0
1141023,-1.0
1141049,-1.0
1141059,-4.0
1141064,-3.0
1141069,-3.0
1141077,-2.0
1141097,-2.0
1141145,-2.0
1141178,-6.0
1141209,-3.0
1141277,-2.0
1141289,-1.0
1141309,-1.0
1141316,-2.0
1141327,-1.0
1141356,-3.0
1141379,-2.0
1141380,-4.0
1141394,-3.0
1141401,-3.0
1141426,-4.0
1141449,-3.0
1141480,-1.0
1141510,-1.0
1141528,-2.0
1141577,-1.0
1141578,-1.0
1141643,-1.0
1141719,-1.0
1141734,-2.0
1141835,-2.0
1141893,-2.0
1141960,-1.0
1141964,-1.0
1142069,-1.0
1142086,-1.0
1142144,-2.0
1142179,-2.0
1142200,-2.0
1142225,-2.0
1142333,-2.0
1142358,-3.0
1142362,-1.0
1142555,-3.0
1142570,-2.0
1142598,-4.0
1142621,-2.0
1142681,-1.0
1142696,-2.0
1142705,-2.0
1142709,-1.0
1142713,-1.0
1142744,-2.0
1142764,-3.0
1142805,-4.0
1142810,-3.0
1142851,-1.0
1142916,-2.0
1142967,-2.0
1143016,-1.0
1143061,-6.0
1143064,-7.0
1143155,-7.0
1143157,-1.0
1143190,-1.0
1143246,-1.0
1143260,-1.0
1143321,-4.0
1143370,-12.0
1143392,-1.0
1143432,-3.0
1143533,-2.0
1143541,-1.0
1143605,-2.0
1143620,-3.0
1143648,-5.0
1143674,-2.0
1143706,-2.0
1143770,-2.0
1143772,-3.0
1143813,-2.0
1143821,-2.0
1143880,-2.0
1143882,-1.0
1143911,-2.0
1143917,-2.0
1143918,-2.0
1143928,-2.0
1143952,-2.0
1143969,-1.0
1143982,-2.0
1144066,-1.0
1144134,-2.0
1144310,-2.0
1144317,-3.0
1144320,-3.0
1144363,-2.0
1144403,-2.0
1144655,-2.0
1144724,-1.0
1144767,-3.0
1144773,-1.0
1144866,-6.0
1144886,-2.0
1144908,-4.0
1144918,-1.0
1144933,-3.0
1145032,-3.0
1145033,-2.0
1145034,-2.0
1145168,-4.0
1145269,-2.0
1145419,-4.0
1145441,-2.0
1145460,-1.0
1145480,-1.0
1145691,-2.0
1145701,-1.0
1145840,-1.0
1145895,-1.0
1145954,-4.0
1145990,-2.0
1146000,-6.0
1146102,-2.0
1146115,-2.0
1146160,-2.0
1146234,-2.0
1146361,-2.0
1146372,-8.0
1146426,-2.0
1146475,-2.0
1146493,-4.0
1146581,-1.0
1146582,-1.0
1146588,-2.0
1146599,-4.0
1146603,-1.0
1146634,-1.0
1146746,-3.0
1146908,-4.0
1146933,-3.0
1147011,-4.0
1147112,-2.0
1147120,-6.0
1147129,-2.0
1147141,-4.0
1147208,-2.0
1147230,-1.0
1147256,-1.0
1147257,-1.0
1147272,-1.0
1147281,-1.0
1147282,-1.0
1147283,-1.0
1147287,-1.0
1147292,-1.0
1147295,-1.0
1147318,-1.0
1147319,-1.0
1147326,-6.0
1147483,-2.0
1147528,-1.0
1147725,-6.0
1147769,-2.0
1147841,-2.0
1147923,-1.0
1148130,-1.0
1148182,-2.0
1148204,-2.0
1148251,-1.0
1148272,-6.0
1148281,-2.0
1148296,-5.0
1148312,-4.0
1148332,-1.0
1148348,-1.0
1148381,-1.0
